City_ID,City,Country,Date,Lat,Lon,Max Temp,HUmidity,Cloudiness,Wind Speed
292,Nishihara,JP,2021-04-21 15:04:05,26.1842,127.7558,69.8,83,90,19.57
293,Celestun,MX,2021-04-21 15:04:06,20.8667,-90.4,82.26,70,12,5.66
294,Warwick,US,2021-04-21 15:04:06,41.7001,-71.4162,68.0,56,20,24.16
295,Olafsvik,IS,2021-04-21 15:04:07,64.8945,-23.7142,41.92,84,100,7.09
296,Lagoa,PT,2021-04-21 15:03:07,39.05,-27.9833,59.22,89,100,16.37
297,Kenai,US,2021-04-21 15:04:07,60.5544,-151.2583,32.0,93,75,3.44
298,Zhigansk,RU,2021-04-21 15:04:08,66.7697,123.3711,-1.25,99,74,3.2
299,Acajutla,SV,2021-04-21 15:04:08,13.5928,-89.8275,75.99,94,100,1.99
300,Ratnagiri,IN,2021-04-21 15:04:09,16.9833,73.3,83.26,71,100,11.27
301,Santa Isabel Do Rio Negro,BR,2021-04-21 15:04:09,-0.4139,-65.0192,83.34,73,86,3.65
302,Aberdeen,GB,2021-04-21 15:04:09,57.1437,-2.0981,53.01,53,43,9.22
303,Andijon,UZ,2021-04-21 15:04:10,40.7821,72.3442,53.01,93,36,21.0
304,Termiz,UZ,2021-04-21 15:04:10,37.2242,67.2783,73.4,21,0,16.11
305,Gariaband,IN,2021-04-21 15:04:11,20.635,82.0614,91.4,62,20,3.44
306,Coihaique,CL,2021-04-21 15:04:11,-45.5752,-72.0662,48.2,87,75,3.44
307,Alekseyevsk,RU,2021-04-21 15:04:11,57.8406,108.3492,15.15,97,100,2.01
308,Horsham,GB,2021-04-21 15:02:55,51.064,-0.3272,57.0,47,20,17.27
309,Fort Nelson,CA,2021-04-21 15:04:12,58.8053,-122.7002,35.6,69,90,16.11
310,Eagle Pass,US,2021-04-21 15:00:02,28.7091,-100.4995,53.01,48,97,4.0
311,Bastia,FR,2021-04-21 15:03:08,42.6667,9.3333,59.0,67,75,12.66
312,Bontang,ID,2021-04-21 15:04:13,0.1333,117.5,79.25,85,61,8.28
313,Salalah,OM,2021-04-21 15:04:13,17.0151,54.0924,84.2,74,75,6.91
314,Tamale,GH,2021-04-21 15:04:14,9.4008,-0.8393,96.57,36,97,7.87
315,Isilkul,RU,2021-04-21 15:04:14,54.9109,71.2728,37.72,54,24,10.33
316,Ballina,AU,2021-04-21 15:04:15,-28.8667,153.5667,60.8,88,40,6.91
317,Nueva Loja,EC,2021-04-21 15:04:15,0.0847,-76.8828,80.6,74,0,2.3
318,Ravar,IR,2021-04-21 15:04:16,31.2656,56.8055,81.68,13,30,6.71
319,Palmer,US,2021-04-21 15:04:16,42.1584,-72.3287,64.99,48,40,10.36
320,Bhatkal,IN,2021-04-21 15:04:17,13.9667,74.5667,83.14,73,58,6.53
321,Carayao,PY,2021-04-21 15:04:17,-25.1833,-56.4,85.96,33,0,8.66
322,Huarmey,PE,2021-04-21 15:04:17,-10.0681,-78.1522,71.78,77,53,7.94
323,Kerman,IR,2021-04-21 14:59:25,30.2832,57.0788,82.4,12,20,11.5
324,Tanout,NE,2021-04-21 15:04:18,14.9709,8.8879,104.32,3,44,9.08
325,Faanui,PF,2021-04-21 15:04:18,-16.4833,-151.75,81.66,73,45,13.2
326,Waitara,NZ,2021-04-21 15:04:19,-38.925,174.25,52.0,89,78,4.0
327,Ler,SS,2021-04-21 15:04:19,8.3018,30.1418,90.81,41,100,7.11
328,Rio Grande,BR,2021-04-21 15:04:19,-32.035,-52.0986,73.0,83,75,17.27
329,Manaure,CO,2021-04-21 15:04:20,11.7751,-72.4445,86.63,48,34,22.26
330,Berlevag,NO,2021-04-21 15:04:20,70.8578,29.0864,44.6,57,0,18.41
331,Jalingo,NG,2021-04-21 15:04:21,8.8833,11.3667,103.23,21,83,5.57
332,Tervel,BG,2021-04-21 15:04:21,43.75,27.4,63.0,47,14,8.01
333,Kieta,PG,2021-04-21 15:04:21,-6.2167,155.6333,78.98,82,66,2.68
334,Comodoro Rivadavia,AR,2021-04-21 15:04:22,-45.8667,-67.5,57.2,77,75,11.5
335,Kanigoro,ID,2021-04-21 15:04:22,-8.13,112.219,72.3,88,8,4.34
336,Tromso,NO,2021-04-21 15:04:23,69.6496,18.957,35.6,75,75,8.05
337,Acapulco,MX,2021-04-21 15:02:57,16.8634,-99.8901,80.6,54,40,4.61
338,Bathsheba,BB,2021-04-21 15:04:23,13.2167,-59.5167,84.2,51,20,20.71
339,Dikson,RU,2021-04-21 15:04:24,73.5069,80.5464,31.57,90,100,22.15
340,Beloha,MG,2021-04-21 15:04:24,-25.1667,45.05,71.58,77,34,16.28
341,Muzhi,RU,2021-04-21 15:04:25,65.3667,64.6667,34.34,97,92,4.74
342,San Quintin,MX,2021-04-21 15:04:25,30.4833,-115.95,57.11,71,91,6.62
343,Bekobod,UZ,2021-04-21 15:04:26,40.2208,69.2697,51.8,71,40,13.42
344,Lodja,CD,2021-04-21 15:04:26,-3.4833,23.4333,76.59,76,100,2.26
345,Dali,CN,2021-04-21 15:04:27,25.7,100.1833,60.64,49,0,6.67
346,Mathbaria,BD,2021-04-21 15:04:27,22.2876,89.9593,80.78,79,98,9.04
347,Penzance,GB,2021-04-21 15:04:28,50.1186,-5.5371,57.2,54,0,23.02
348,Jacqueville,CI,2021-04-21 15:04:28,5.2052,-4.4146,87.8,74,40,11.5
349,Otavi,NA,2021-04-21 15:04:29,-19.65,17.3333,76.95,25,1,9.01
350,Itoman,JP,2021-04-21 15:04:29,26.1247,127.6694,69.8,88,75,14.97
351,Xam Nua,LA,2021-04-21 15:04:29,20.4197,104.0439,70.16,64,31,2.59
352,Ponta Delgada,PT,2021-04-21 15:04:30,37.7333,-25.6667,64.4,88,20,13.8
353,Sinegorye,RU,2021-04-21 15:04:30,62.0788,150.477,21.81,91,88,7.16
354,Privolzhsk,RU,2021-04-21 15:04:31,57.3808,41.2886,38.86,93,100,9.06
355,Ussel,FR,2021-04-21 15:04:31,45.55,2.3167,53.01,80,54,8.99
356,Izumo,JP,2021-04-21 15:04:32,35.3667,132.7667,53.6,76,20,1.14
357,Vestmannaeyjar,IS,2021-04-21 15:04:32,63.4427,-20.2734,42.8,75,20,12.66
358,Beberibe,BR,2021-04-21 15:04:32,-4.1797,-38.1306,87.8,62,20,6.91
359,Mananjary,MG,2021-04-21 15:04:33,-21.2167,48.3333,74.5,82,100,1.45
360,Birao,CF,2021-04-21 15:04:33,10.2849,22.7882,102.07,17,100,4.85
361,Lahad Datu,MY,2021-04-21 15:04:34,5.0268,118.327,76.26,92,72,4.12
362,Kazachinskoye,RU,2021-04-21 15:04:34,57.6953,93.2761,18.93,94,76,1.99
363,Hamilton,US,2021-04-21 15:00:10,39.1834,-84.5333,37.0,75,90,6.91
364,Vao,NC,2021-04-21 15:04:35,-22.6667,167.4833,74.08,69,68,5.1
365,Shingu,JP,2021-04-21 15:04:35,33.7333,135.9833,55.78,58,6,6.98
366,Orocue,CO,2021-04-21 15:00:22,4.7912,-71.3354,83.01,62,98,5.12
367,Kichera,RU,2021-04-21 15:04:36,55.9375,110.0997,14.29,72,55,5.17
368,Sorland,NO,2021-04-21 15:04:37,67.667,12.6934,37.4,56,75,10.36
369,Mae Hong Son,TH,2021-04-21 15:04:37,19.3003,97.9685,80.73,55,1,1.68
370,Freeport,US,2021-04-21 15:02:00,40.6576,-73.5832,57.0,82,90,18.41
371,Maple Creek,CA,2021-04-21 15:04:38,49.9168,-109.4848,41.0,45,29,6.91
372,Riyadh,SA,2021-04-21 15:03:57,24.6877,46.7219,100.4,6,0,2.66
373,Misratah,LY,2021-04-21 15:04:38,32.3754,15.0925,69.84,50,0,19.46
374,Teluk Nibung,ID,2021-04-21 15:04:39,3.001,99.8164,78.91,82,100,3.89
375,Ciudad Bolivar,VE,2021-04-21 15:04:39,8.1222,-63.5497,89.62,41,84,10.27
376,Xichang,CN,2021-04-21 15:04:40,27.8964,102.2634,66.67,35,29,3.04
377,Lovozero,RU,2021-04-21 15:04:40,68.005,35.0117,36.82,99,100,7.72
378,Jati,PK,2021-04-21 15:04:40,24.3539,68.2671,87.12,46,0,17.02
379,Ulaanbaatar,MN,2021-04-21 15:04:41,47.9077,106.8832,39.2,48,0,11.18
380,Manokwari,ID,2021-04-21 15:04:41,-0.8667,134.0833,79.07,81,99,0.92
381,Melnikovo,RU,2021-04-21 15:04:42,56.5558,84.085,30.99,79,100,5.53
382,Sao Joao Da Barra,BR,2021-04-21 15:04:42,-21.6403,-41.0511,78.8,65,40,9.22
383,Katobu,ID,2021-04-21 15:04:42,-4.9408,122.5276,74.5,91,22,2.93
384,Batticaloa,LK,2021-04-21 15:04:43,7.7102,81.6924,82.47,72,100,7.58
385,Waipawa,NZ,2021-04-21 15:04:43,-41.4122,175.5153,57.2,88,40,6.91
386,Jasper,US,2021-04-21 15:01:10,37.2001,-94.3502,45.0,60,1,9.22
387,Aleksandrov Gay,RU,2021-04-21 15:04:44,50.147,48.5704,41.63,93,100,15.46
388,Tilichiki,RU,2021-04-21 15:04:44,60.4667,166.1,16.34,95,94,6.93
389,Tucurui,BR,2021-04-21 15:04:45,-3.7661,-49.6725,81.73,79,71,3.74
390,Ust-Kuyga,RU,2021-04-21 15:04:45,70.0167,135.6,-5.64,95,77,3.2
391,Kalininsk,RU,2021-04-21 15:04:46,51.5,44.4758,50.68,74,78,10.36
392,Nichinan,JP,2021-04-21 15:04:46,31.6,131.3667,58.35,58,14,3.11
393,Prijepolje,RS,2021-04-21 15:04:46,43.3719,19.6406,52.0,43,0,8.05
394,Senador Jose Porfirio,BR,2021-04-21 15:04:47,-2.5908,-51.9542,76.17,88,99,2.71
395,Itarema,BR,2021-04-21 15:04:47,-2.9248,-39.9167,82.38,75,98,4.99
396,Erzin,TR,2021-04-21 15:04:48,36.9559,36.2,66.99,74,11,10.0
397,Antsla,EE,2021-04-21 15:04:48,57.8256,26.5406,53.6,58,0,5.75
398,Kargopol,RU,2021-04-21 15:04:49,61.5071,38.9456,36.07,96,100,11.59
399,Ambilobe,MG,2021-04-21 15:04:49,-13.2,49.05,78.94,69,100,7.27
400,Acarau,BR,2021-04-21 15:04:49,-2.8856,-40.12,82.09,75,96,5.35
401,Sisimiut,GL,2021-04-21 15:04:50,66.9395,-53.6735,30.51,66,1,6.22
402,Arlit,NE,2021-04-21 15:04:50,18.7369,7.3853,107.46,5,2,12.88
403,Shieli,KZ,2021-04-21 15:04:51,44.1667,66.75,50.07,18,0,17.25
404,Lamar,US,2021-04-21 15:04:51,33.6668,-95.5836,50.0,53,1,4.61
405,Okhotsk,RU,2021-04-21 15:04:52,59.3833,143.3,28.47,95,100,1.88
406,Pacific Grove,US,2021-04-21 15:04:52,36.6177,-121.9166,50.0,96,100,4.61
407,Caravelas,BR,2021-04-21 15:04:52,-17.7125,-39.2481,84.2,60,92,4.59
408,El Cobre,CU,2021-04-21 15:04:53,20.0489,-75.9469,84.2,58,20,8.05
409,Eureka,US,2021-04-21 15:00:01,40.8021,-124.1637,48.99,89,16,3.0
410,Mgachi,RU,2021-04-21 15:04:54,51.05,142.2667,26.53,98,16,3.24
411,Mount Isa,AU,2021-04-21 15:04:54,-20.7333,139.5,82.4,20,95,10.36
412,Coffs Harbour,AU,2021-04-21 15:04:54,-30.3,153.1333,52.0,87,0,2.3
413,Turukhansk,RU,2021-04-21 15:04:55,65.8167,87.9833,9.75,95,99,4.07
414,Alvaraes,BR,2021-04-21 15:04:55,-3.2208,-64.8042,82.4,89,40,3.56
415,Nelson,NZ,2021-04-21 15:04:56,-41.2833,173.2833,57.99,91,94,1.99
416,Altagracia De Orituco,VE,2021-04-21 15:04:56,9.8601,-66.3814,88.05,39,7,5.68
417,Lulea,SE,2021-04-21 15:04:57,65.5842,22.1547,42.8,65,0,8.05
418,Asau,RO,2021-04-21 15:04:57,46.4333,26.4,54.0,40,99,3.49
419,Galle,LK,2021-04-21 15:04:58,6.0367,80.217,81.52,76,51,8.28
420,Camacari,BR,2021-04-21 15:01:01,-12.6975,-38.3242,78.8,83,75,8.05
421,Vieste,IT,2021-04-21 15:04:58,41.8825,16.175,60.8,59,20,14.97
422,Nantucket,US,2021-04-21 15:01:30,41.2835,-70.0995,59.0,72,20,19.57
423,Alibag,IN,2021-04-21 15:04:59,18.6411,72.8792,84.2,79,99,8.05
424,Kitimat,CA,2021-04-21 15:04:59,54.0524,-128.6534,35.6,93,40,4.61
425,San Patricio,US,2021-04-21 15:05:00,28.017,-97.5169,60.01,51,20,18.41
426,Kalaleh,IR,2021-04-21 15:05:00,37.3807,55.4916,89.6,48,0,4.61
427,Portland,US,2021-04-21 15:01:46,45.5234,-122.6762,53.01,62,1,1.81
428,Mimongo,GA,2021-04-21 15:05:01,-1.6195,11.6068,79.45,76,100,3.47
429,Placido De Castro,BR,2021-04-21 15:05:01,-10.3353,-67.1856,82.44,77,39,3.33
430,Naryan-Mar,RU,2021-04-21 15:00:18,67.6713,53.087,35.92,98,100,8.84
431,Buritis,BR,2021-04-21 15:05:02,-15.6178,-46.4233,87.75,34,93,1.7
432,Ocampo,MX,2021-04-21 15:05:02,21.65,-101.5,60.22,45,8,5.61
433,Muli,MV,2021-04-21 15:05:03,2.9167,73.5667,83.25,65,44,6.91
434,Qui Nhon,VN,2021-04-21 15:05:03,13.7667,109.2333,78.58,88,100,4.56
435,Biltine,TD,2021-04-21 15:05:04,14.5333,20.9167,105.58,4,28,4.85
436,Mangan,IN,2021-04-21 15:05:04,27.5167,88.5333,67.06,74,100,5.35
437,Shushenskoye,RU,2021-04-21 15:05:04,53.325,91.9356,32.0,43,0,4.47
438,Manama,BH,2021-04-21 15:01:03,26.2154,50.5832,89.6,35,0,5.75
439,Geraldton,AU,2021-04-21 15:05:05,-28.7667,114.6,62.6,88,27,4.61
440,Broome,US,2021-04-21 15:05:05,42.2506,-75.833,36.0,93,90,13.8
441,Snezhnogorsk,RU,2021-04-21 15:05:06,69.1933,33.2531,50.0,27,0,8.95
442,Lowestoft,GB,2021-04-21 15:04:35,52.4752,1.7516,52.0,65,13,7.0
443,Ishigaki,JP,2021-04-21 15:05:07,24.3448,124.1572,74.16,90,100,24.18
444,Santo Augusto,BR,2021-04-21 15:05:07,-27.8508,-53.7772,75.2,53,0,11.5
445,Barguzin,RU,2021-04-21 15:05:07,53.6167,109.6167,21.85,75,85,2.75
446,Gazanjyk,TM,2021-04-21 15:05:08,39.2446,55.5154,81.19,24,38,25.77
447,Zhangye,CN,2021-04-21 15:05:08,38.9342,100.4517,63.0,22,14,6.13
448,Sai Buri,TH,2021-04-21 15:05:09,6.7013,101.6168,80.38,80,10,1.59
449,Kushima,JP,2021-04-21 15:05:09,31.4583,131.2333,57.16,63,12,4.07
450,Oranjestad,AW,2021-04-21 15:05:10,12.524,-70.027,86.0,62,75,26.46
451,Rayong,TH,2021-04-21 15:05:10,12.8333,101.4333,90.0,80,39,4.12
452,Nagato,JP,2021-04-21 15:05:10,34.3833,131.2,62.6,63,0,2.3
453,Rameswaram,IN,2021-04-21 15:05:11,9.2833,79.3,84.72,76,11,16.2
454,Gurupa,BR,2021-04-21 15:05:11,-1.405,-51.64,87.31,56,74,3.42
455,Ewa Beach,US,2021-04-21 15:05:12,21.3156,-158.0072,71.6,77,1,5.75
456,Santa Quiteria Do Maranhao,BR,2021-04-21 15:02:17,-3.5156,-42.5467,84.61,68,100,3.91
457,Powell River,CA,2021-04-21 15:00:24,49.8496,-124.5361,48.99,100,40,2.3
458,Dera Ghazi Khan,PK,2021-04-21 15:02:09,30.0561,70.6348,83.84,25,0,8.75
459,Sur,OM,2021-04-21 15:05:13,22.5667,59.5289,87.21,38,0,5.7
460,Saquarema,BR,2021-04-21 15:05:13,-22.92,-42.5103,75.2,88,40,14.97
461,Broken Hill,AU,2021-04-21 15:05:14,-31.95,141.4333,46.4,46,28,8.81
462,Ustka,PL,2021-04-21 15:05:14,54.5805,16.8619,46.45,77,100,18.79
463,Pulawy,PL,2021-04-21 15:05:14,51.4166,21.9694,64.0,100,87,10.31
464,Plymouth,US,2021-04-21 15:03:01,41.8334,-70.8328,68.0,55,40,18.41
465,Road Town,VG,2021-04-21 15:05:15,18.4167,-64.6167,82.99,69,75,16.11
466,Makokou,GA,2021-04-21 15:05:16,0.5738,12.8642,86.0,62,75,2.62
467,Tazovskiy,RU,2021-04-21 15:05:16,67.4667,78.7,21.52,93,98,12.17
468,Sinnamary,GF,2021-04-21 15:05:16,5.3833,-52.95,80.47,83,50,10.45
469,Smithers,CA,2021-04-21 15:05:17,54.7804,-127.1743,35.6,80,20,3.31
470,Faya,SA,2021-04-21 15:05:17,18.3851,42.4509,78.8,40,40,9.22
471,Sibu,MY,2021-04-21 15:05:18,2.3,111.8167,78.8,83,20,3.44
472,Namatanai,PG,2021-04-21 15:05:18,-3.6667,152.4333,76.8,86,100,2.37
473,Severo-Yeniseyskiy,RU,2021-04-21 15:05:19,60.3725,93.0408,10.49,95,24,2.04
474,Nome,US,2021-04-21 15:05:19,64.5011,-165.4064,19.4,73,1,4.61
475,Sile,TR,2021-04-21 15:05:20,41.1754,29.6133,62.6,42,40,13.8
476,Sao Domingos,BR,2021-04-21 15:05:20,-13.3983,-46.3183,82.2,56,52,4.16
477,Komsomolets,KZ,2021-04-21 15:05:20,53.7453,62.0708,51.26,35,0,2.13
478,Tete,MZ,2021-04-21 15:05:21,-16.1564,33.5867,84.2,48,75,8.05
479,San Pedro,PH,2021-04-21 15:05:21,14.35,121.0167,84.2,79,90,10.36
480,Libreville,GA,2021-04-21 15:02:12,0.3925,9.4537,86.0,79,40,11.5
481,Bemidji,US,2021-04-21 15:05:22,47.4736,-94.8803,36.0,51,90,6.91
482,Bedele,ET,2021-04-21 15:05:22,8.456,36.353,77.25,29,100,3.53
483,Kununurra,AU,2021-04-21 15:05:23,-15.7667,128.7333,69.8,94,1,3.44
484,Bongandanga,CD,2021-04-21 15:05:23,1.5,21.05,78.4,74,100,2.46
485,Pavino,RU,2021-04-21 15:05:23,59.1139,46.1414,35.42,84,100,15.17
486,Aksarayskiy,RU,2021-04-21 15:05:24,46.7924,48.0119,64.4,42,75,6.71
487,Port Lincoln,AU,2021-04-21 15:05:24,-34.7333,135.8667,59.9,67,81,12.3
488,Cascais,PT,2021-04-21 15:01:45,38.6979,-9.4215,60.01,94,75,13.8
489,Kumluca,TR,2021-04-21 15:05:25,36.3703,30.2869,67.08,55,35,5.17
490,Bloomington,US,2021-04-21 15:05:25,44.8408,-93.2983,37.0,44,75,8.05
491,Rincon,US,2021-04-21 15:05:26,32.296,-81.2354,77.0,41,1,14.97
492,Antsohihy,MG,2021-04-21 15:02:09,-14.8796,47.9875,78.26,74,100,4.52
493,Bilibino,RU,2021-04-21 15:05:27,68.0546,166.4372,3.78,90,41,3.78
494,Aguilar,ES,2021-04-21 15:05:27,37.5148,-4.6572,69.01,45,77,3.0
495,Qaqortoq,GL,2021-04-21 15:05:28,60.7167,-46.0333,53.6,24,75,23.02
496,Shenzhen,CN,2021-04-21 15:05:28,22.5455,114.0683,75.99,82,0,5.64
497,Nurota,UZ,2021-04-21 15:05:28,40.5614,65.6886,59.0,31,0,18.41
498,Srednekolymsk,RU,2021-04-21 15:05:29,67.45,153.6833,23.14,81,78,7.96
499,Riverton,US,2021-04-21 15:05:29,40.5219,-111.9391,46.99,52,40,4.61
500,Pingzhuang,CN,2021-04-21 15:05:16,42.0372,119.2889,54.61,37,97,17.87
501,Vostok,RU,2021-04-21 15:05:30,46.4856,135.8833,38.79,43,0,2.8
502,Cabedelo,BR,2021-04-21 15:05:30,-6.9811,-34.8339,86.0,70,40,9.22
503,Kupang,ID,2021-04-21 15:05:31,-10.1667,123.5833,76.08,82,42,7.76
504,Hukuntsi,BW,2021-04-21 15:05:31,-24.0,21.75,75.99,21,0,9.93
505,Kitgum,UG,2021-04-21 15:05:31,3.2783,32.8867,67.28,96,100,1.54
506,Gigmoto,PH,2021-04-21 15:05:32,13.7796,124.39,79.14,88,100,10.07
507,Panaba,MX,2021-04-21 15:05:32,21.2833,-88.2667,84.34,65,36,3.74
508,Xiaoshi,CN,2021-04-21 15:05:33,41.2971,124.1209,57.2,35,0,6.71
509,Salaga,GH,2021-04-21 15:05:33,8.5508,-0.5188,95.32,39,100,6.38
510,Alice Springs,AU,2021-04-21 15:05:34,-23.7,133.8833,53.6,47,3,4.61
511,Ezerelis,LT,2021-04-21 15:05:34,54.8833,23.6167,60.8,29,0,13.8
512,Puerto Maldonado,PE,2021-04-21 15:05:34,-12.6,-69.1833,82.4,78,75,5.75
513,Aktash,RU,2021-04-21 15:05:35,50.3,87.7333,16.54,88,99,5.23
514,Sacramento,US,2021-04-21 15:05:21,38.4666,-121.3177,54.0,93,1,6.91
515,Bukavu,CD,2021-04-21 15:05:35,-2.5083,28.8608,66.92,93,97,2.13
516,Maragogi,BR,2021-04-21 15:03:00,-9.0122,-35.2225,82.2,74,73,9.78
517,Bayevo,RU,2021-04-21 15:05:36,53.2833,80.7667,30.11,72,74,8.88
518,Vieques,PR,2021-04-21 15:05:36,18.425,-65.8329,87.8,51,20,17.27
519,Vangaindrano,MG,2021-04-21 15:03:07,-23.35,47.6,71.35,87,94,3.62
520,Sioux Lookout,CA,2021-04-21 15:05:38,50.1001,-91.917,28.4,46,75,6.91
521,Mayo,US,2021-04-21 15:05:39,38.8876,-76.5119,68.0,52,1,9.22
522,Rawson,AR,2021-04-21 15:05:39,-43.3002,-65.1023,65.64,76,100,22.88
523,Ketchikan,US,2021-04-21 15:05:39,55.3422,-131.6461,46.4,71,40,4.61
524,Santa Rosa,PH,2021-04-21 15:04:02,14.3122,121.1114,84.2,79,90,10.36
525,Demyanovo,RU,2021-04-21 15:05:40,60.3511,47.0842,38.05,85,100,15.57
526,Saint-Raymond,CA,2021-04-21 15:05:40,45.467,-73.6095,30.99,86,100,5.75
527,Kloulklubed,PW,2021-04-21 15:05:41,7.0419,134.2556,77.0,88,75,3.44
528,Korem,ET,2021-04-21 15:05:41,12.5058,39.5228,68.11,26,77,10.87
529,Deputatskiy,RU,2021-04-21 15:05:42,69.3,139.9,6.08,91,100,5.35
530,Yaypan,UZ,2021-04-21 15:05:42,40.3758,70.8156,56.77,54,4,20.87
531,Kutahya,TR,2021-04-21 15:05:42,39.4242,29.9833,61.0,36,40,5.75
532,Carutapera,BR,2021-04-21 15:05:43,-1.195,-46.02,77.38,94,83,9.15
533,Tuatapere,NZ,2021-04-21 15:05:43,-46.1333,167.6833,48.0,97,88,4.0
534,Chapais,CA,2021-04-21 15:05:44,49.7834,-74.8492,17.6,67,90,10.36
535,Riihimaki,FI,2021-04-21 15:05:44,60.7377,24.7773,54.0,39,95,1.01
536,Cockburn Town,TC,2021-04-21 15:05:45,21.4612,-71.1419,79.03,76,60,16.17
537,Margate,GB,2021-04-21 15:05:06,51.3813,1.3862,51.01,64,11,5.01
538,Vemalwada,IN,2021-04-21 15:05:45,18.4667,78.8833,90.18,34,96,7.18
539,Betsiamites,CA,2021-04-21 15:05:46,48.9413,-68.646,41.0,60,90,13.8
540,Batemans Bay,AU,2021-04-21 15:05:46,-35.7167,150.1833,48.99,90,0,1.01
541,Springfield,US,2021-04-21 15:05:46,37.2153,-93.2982,44.6,53,1,13.8
542,Ubata,BR,2021-04-21 15:05:47,-14.2139,-39.5228,87.73,53,83,2.89
543,Abu Dhabi,AE,2021-04-21 15:05:47,24.4667,54.3667,87.8,58,0,8.05
544,Gamboula,CF,2021-04-21 15:05:48,4.1178,15.1393,72.12,92,100,2.37
545,Kalmunai,LK,2021-04-21 15:05:48,7.4167,81.8167,81.77,74,71,6.76
546,Guaratinga,BR,2021-04-21 15:02:43,-16.5667,-39.5667,86.0,58,75,3.44
547,Agadir,MA,2021-04-21 15:05:49,30.4202,-9.5982,75.2,50,0,12.66
548,Veliko Gradiste,RS,2021-04-21 15:05:49,44.7567,21.5136,57.99,60,83,6.02
549,Iqaluit,CA,2021-04-21 15:01:14,63.7506,-68.5145,26.6,93,90,28.77
550,Mount Gambier,AU,2021-04-21 15:05:50,-37.8333,140.7667,50.0,93,75,10.36
551,Inhambane,MZ,2021-04-21 15:05:50,-23.865,35.3833,78.8,61,40,8.01
552,Rio Bueno,CL,2021-04-21 15:03:04,-40.3167,-72.9667,48.2,78,75,2.3
553,Yazman,PK,2021-04-21 15:05:51,29.1212,71.7446,85.24,22,0,7.99
554,Sabha,LY,2021-04-21 15:05:51,27.0377,14.4283,88.09,11,78,18.45
555,Manggar,ID,2021-04-21 15:05:52,-2.8833,108.2667,82.42,69,56,8.81
556,Nelson Bay,AU,2021-04-21 15:05:52,-32.7167,152.15,52.0,100,2,9.22
557,Cumpas,MX,2021-04-21 15:05:53,29.9833,-109.7833,69.73,17,31,5.3
558,Fairbanks,US,2021-04-21 15:05:53,64.8378,-147.7164,27.0,68,1,6.91
559,Anadyr,RU,2021-04-21 15:05:53,64.75,177.4833,8.6,85,20,2.24
560,Nyurba,RU,2021-04-21 15:05:54,63.2842,118.3319,8.08,99,97,2.84
561,Ulladulla,AU,2021-04-21 15:05:54,-35.35,150.4667,50.0,93,1,5.75
562,Dinan,FR,2021-04-21 15:05:55,48.4167,-2.25,64.99,55,0,8.05
563,Ondjiva,AO,2021-04-21 15:05:55,-17.0667,15.7333,86.0,32,0,11.5
564,Trelew,AR,2021-04-21 15:05:56,-43.249,-65.3051,66.33,74,99,21.23
565,Posse,BR,2021-04-21 15:05:18,-14.0931,-46.3694,81.61,52,92,3.24
566,Manbij,SY,2021-04-21 15:05:56,36.5281,37.9549,75.2,35,0,4.61
567,Aykhal,RU,2021-04-21 15:05:57,66.0,111.5,0.75,92,81,4.41
568,Chake Chake,TZ,2021-04-21 15:02:15,-5.2459,39.7666,78.96,82,90,12.37
569,Ardakan,IR,2021-04-21 15:05:57,32.31,54.0175,87.8,11,75,6.91
570,Samana,DO,2021-04-21 15:03:32,19.2056,-69.3369,84.2,70,40,11.5
571,Sanbu,CN,2021-04-21 15:05:58,33.4594,119.1453,58.68,95,100,8.19
572,Roald,NO,2021-04-21 15:05:58,62.5833,6.1333,44.6,65,75,13.8
573,Oktyabrskoye,RU,2021-04-21 15:05:59,43.0645,44.7417,57.2,62,90,11.18
574,Novouzensk,RU,2021-04-21 15:05:59,50.4592,48.1431,40.93,93,100,14.83
575,Kirakira,SB,2021-04-21 15:06:00,-10.4544,161.9205,79.56,86,65,5.91
576,Nuuk,GL,2021-04-21 15:06:00,64.1835,-51.7216,32.0,64,1,19.57
