City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Chicama,PE,-7.8447,-79.1469,67.93,83,8,6.02,clear sky
701,Ajdabiya,LY,30.7554,20.2263,72.66,19,43,12.73,scattered clouds
702,Pechenizhyn,UA,48.5155,24.8942,41.0,70,40,8.95,scattered clouds
703,Ngunguru,NZ,-35.6167,174.5,66.0,68,9,3.0,clear sky
704,Pangai,TO,-19.8,-174.35,82.4,74,20,8.05,few clouds
705,Magadan,RU,59.5667,150.8,30.29,76,48,2.24,scattered clouds
706,Yantal,RU,56.8471,105.2542,43.09,58,100,8.43,overcast clouds
707,Jinxiang,CN,27.4327,120.6062,68.95,83,90,8.03,overcast clouds
708,Maldonado,UY,-34.6667,-54.9167,66.99,94,0,6.91,clear sky
709,Bani Walid,LY,31.7566,13.9942,58.08,80,100,18.23,overcast clouds
710,Coahuayana,MX,18.7333,-103.6833,71.96,74,62,0.85,broken clouds
711,Bonito,BR,-21.1211,-56.4819,70.88,56,40,1.95,scattered clouds
712,Poronaysk,RU,49.2167,143.1167,34.66,96,100,2.37,overcast clouds
